,Unnamed: 0,createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,token00_creator_address
25212,25212,11432966,2020-12-11,0x88986d619953e84c57c006b1485fdd78611db9a6,7.28e-14,1.4e-17,1.4e-17,1.83e-14,0.0,6,7.28e-14,1.4e-17,0x2de152da16481acda35174ed08f0ee6d4497c299,WISE Token DEX,WISEDX,7.28e-14,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x2de152da16481acda35174ed08f0ee6d4497c299,WISE Token DEX,WISEDX,7.28e-14,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x226e390751a2e22449d611bac83bd267f2a2caff
25213,25213,11432890,2020-12-11,0x8e253cde0452912dac5c7c39587b48caa685143c,307406.8544,0.106110421,0.106110421,69.03845202,180.4438971,6,307406.8544,0.106110421,0xaf7bf0d8fdf19a5dc0fd42293cffcb348388287a,Deriswap V1,Deri,307406.8544,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xaf7bf0d8fdf19a5dc0fd42293cffcb348388287a,Deriswap V1,Deri,307406.8544,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x2abe3c3579214d1177bba71c22ab5bb53718bb28
25214,25214,11432835,2020-12-11,0x2a126a2a2e7cac03decbaa434f963d1654affedc,0.031389355,259964.2621,0.031389355,60.73950203,0.002442406,1950,259964.2621,0.031389355,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xcf0b09089ac9f4d216ccf2100449e1ee725877d5,reflect.financedegen,RFD,259964.2621,1950,0xcf0b09089ac9f4d216ccf2100449e1ee725877d5,reflect.financedegen,RFD,259964.2621,1950,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x3bbc399eb7881440e76da4b2b17c2ced6f21d7ba
25215,25215,11432812,2020-12-11,0xf86a66bd231edaf2d7504f3a5642347b0efa1403,1e-09,1.7e-12,1.7e-12,9.25e-10,0.0,4,1e-09,1.7e-12,0x8ced781ec78efc5e2d06bd27767bd098ec28a5d7,Base Altcap,BASE2,1e-09,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x8ced781ec78efc5e2d06bd27767bd098ec28a5d7,Base Altcap,BASE2,1e-09,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x477fbadce4464854f25c6367cc51771a73cc141f
25216,25216,11432686,2020-12-11,0xf1a4afd1b1b878f12424a4f5a3ed6827f24e7d20,1.05e-13,1e-17,2e-17,1.11e-14,0.0,11,1.05e-13,1e-17,0xbf9e11800a179d394c26a82e369fe03719f7e41c,YuCol Protocol,YUCOL,1.05e-13,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xbf9e11800a179d394c26a82e369fe03719f7e41c,YuCol Protocol,YUCOL,1.05e-13,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x98ed2b08b45100c5bf3a17baaa2efc020619b8e5
25217,25217,11432619,2020-12-11,0x0ab95636208a0dcbe397cf12c8fbeb2d6de1888b,1.39e-14,7.4e-17,7.4e-17,4.82e-14,0.0,59,1.39e-14,7.4e-17,0x1f832091faf289ed4f50fe7418cfbd2611225d46,NToken0001,N0001,1.39e-14,59,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1f832091faf289ed4f50fe7418cfbd2611225d46,NToken0001,N0001,1.39e-14,59,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x385111f23a00aed181b0774e6900c846c0336dd4
25218,25218,11432575,2020-12-11,0xc9e180032a2d64e9c0379703d4b7d6fef1f54b80,6853.568989,0.005005135,0.005005135,8.932373972,5.744562647,175,6853.568989,0.005005135,0xb34b941e57b2646601e082a48ce050c949c5b932,Fast.Protocol,FSTP,6853.568989,175,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb34b941e57b2646601e082a48ce050c949c5b932,Fast.Protocol,FSTP,6853.568989,175,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc340c83a8019091404d8e8eb32e78d3e10909a9c
25219,25219,11432472,2020-12-11,0x68e81c1679110211d7c8b9528eb3b1054975ed4b,9.24e-14,1.1e-17,2.2e-17,1.22e-14,0.0,54,9.24e-14,1.1e-17,0x369a9e65e11435d0ed464e7369a7ec4fdfaa3ee1,anonyme.finance,ANON,9.24e-14,54,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x369a9e65e11435d0ed464e7369a7ec4fdfaa3ee1,anonyme.finance,ANON,9.24e-14,54,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x5b0e2d7423a568dfda63a134c3ec6c44c755e518
25220,25220,11432461,2020-12-11,0x82741488fa149caf9f35dc2af9299c4e1ff515f2,156.5958411,0.0108952,0.0108952,25.52266386,1.281499315,314,156.5958411,0.0108952,0xb85c54b5fcb21d90ebf4737e2149d4aacc9f45bb,Killing Meme Protocol,KILL,156.5958411,314,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb85c54b5fcb21d90ebf4737e2149d4aacc9f45bb,Killing Meme Protocol,KILL,156.5958411,314,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xe85ecc559d09d793d368bbe913b838090e37d9c4
25221,25221,11432420,2020-12-11,0xc576db94017c441214f9a9909cc742f52881d271,137405.8117,36.92724991,73.85449982,295007.9412,0.000214451,3428,137405.8117,36.92724991,0x35872fea6a4843facbcdbce99e3b69596a3680b8,1337,1337,137406.0587,3430,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x35872fea6a4843facbcdbce99e3b69596a3680b8,1337,1337,137406.0587,3430,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
25222,25222,11432262,2020-12-11,0x1b3d12ee33fd1fa0c4a418bc0400f4260090b3f8,46503.01953,12.49541806,24.99083613,62898.8634,0.008564948,4066,46503.01953,12.49541806,0x07a1f40a76a5e7e42def56c23deb6b422be2f291,Bas3r.finance,Bas3r,54104.21689,4088,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x07a1f40a76a5e7e42def56c23deb6b422be2f291,Bas3r.finance,Bas3r,54104.21689,4088,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb2688b68593caf16240c0f3db53c2b09269716c8
25223,25223,11432251,2020-12-11,0x6a5b8ef3496971bee019e857ff9da40059192a1f,0.399997658,56.013,0.399997658,221.7216747,1.47e-07,3,56.013,0.399997658,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc226f9aa491406a40d12a70b198e70dafa91dab9,DTT Exchange V4,DTT,56.013,3,0xc226f9aa491406a40d12a70b198e70dafa91dab9,DTT Exchange V4,DTT,56.013,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x8d67c462bfd6c342430439b8287a41848bc5a3f3
25224,25224,11432091,2020-12-11,0x06e2c5c4015cdd6faa4a72bcc8c5142b3fea39aa,55864.3735,0.116436937,0.116436937,370.0165415,0.001936492,2479,55864.3735,0.116436937,0x830d7229ec81927544fdd8be4ee5b52bc083b341,reflect.max,RFIMAX,57554.75645,2503,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x830d7229ec81927544fdd8be4ee5b52bc083b341,reflect.max,RFIMAX,57554.75645,2503,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x0c626d209ee582042b9c5bd0238c398d5189cc51
25225,25225,11432091,2020-12-11,0x00f27a934cc1c990824ce8621c15aacb1b11c13a,12053.76251,0.050505377,0.050505377,133.3959077,0.000528074,269,12053.76251,0.050505377,0x2f175fadd61fb47ed1a8e3d3863c86471079821d,2percent.finance,2percent,12053.76251,269,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x2f175fadd61fb47ed1a8e3d3863c86471079821d,2percent.finance,2percent,12053.76251,269,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x71738009ee189a7d83894841578c4dbdc3b0e86a
25226,25226,11432012,2020-12-11,0x0f5a2eb364d8b722cba4e1e30e2cf57b6f515b2a,288.0314554,6707182.196,576.0629108,2400437.405,25270.70037,75003,6707182.196,288.0314554,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,Terra Virtua Kolect,TVK,6989995.946,75781,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,Terra Virtua Kolect,TVK,6989995.946,75781,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x9c7da03c77d4475c86037b1845a84ba1df2acd8f
25227,25227,11431991,2020-12-11,0x8b72b11b43b9424cc30fb403d0d1b4f1bd74eb5a,4e-09,1.45e-12,1.45e-12,7.98e-10,0.0,6,4e-09,1.45e-12,0x28682a419e5deaaf8f5c71fa808e2f76e7392034,Base Altcap,BASE2,4e-09,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x28682a419e5deaaf8f5c71fa808e2f76e7392034,Base Altcap,BASE2,4e-09,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x477fbadce4464854f25c6367cc51771a73cc141f
25228,25228,11431752,2020-12-11,0x657b6919805d19a6b83120ae42d40e6d30c796c0,2.25e-15,4.47e-16,8.94e-16,4.9e-13,0.0,74,2.25e-15,4.47e-16,0x2a11cbb0c552bd540367f4bee4250273f5f44104,scarcitydefi.org,SCARCE,2.25e-15,74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x2a11cbb0c552bd540367f4bee4250273f5f44104,scarcitydefi.org,SCARCE,2.25e-15,74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf4dfa1bd3457ed8af3cd807c6e762f2f21c6b6eb
25229,25229,11431686,2020-12-11,0x78b5b69ce3d42860f7ca2caa917c77f15f74fa22,1.6e-09,6.31e-14,1.26e-13,6.97e-11,0.0,43,1.6e-09,6.31e-14,0x58e33f09744ba2fe6459b6d5562081109870f406,easify.network,EASY,1.6e-09,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x58e33f09744ba2fe6459b6d5562081109870f406,easify.network,EASY,1.6e-09,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x72255ad36bc16e9ee176083103f924e91f062a64
25230,25230,11431609,2020-12-11,0xbb07288ec0f56d009e56227006651f1bdde17576,39.37510549,0.057354051,0.057354051,133.3127318,1.470588235,346,39.37510549,0.057354051,0x4e457f1a5f1964659a7a3c0f50a2a1b1436557c1,WIFI,WIFI,39.37510549,392,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4e457f1a5f1964659a7a3c0f50a2a1b1436557c1,WIFI,WIFI,39.37510549,392,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xb12d71d0c6d5fb1f29078b2cf98db8a4846f4c09
25231,25231,11431484,2020-12-11,0x4abe58d750ca3a168866411ae02d7e4e981c0f70,4.33e-14,2.4e-17,4.8e-17,2.67e-14,0.0,9,4.33e-14,2.4e-17,0xbadc6e5c69e810c1a9b55dec3719a819bf86f9df,KnifeSwap,KNIFE,4.33e-14,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xbadc6e5c69e810c1a9b55dec3719a819bf86f9df,KnifeSwap,KNIFE,4.33e-14,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x3319458c4c3461f7e07160abaa35ca2bb3dd8fa4
25232,25232,11431458,2020-12-11,0x248758784e56a19a36703a9dafa4b1c45a4d02e5,2.18e-15,0.000114866,0.000114866,0.067442867,0.0,42,2.18e-15,0.000114866,0x700fa0b7aa110e5f4bdbbf41e00cf31e35a21791,xeth.finance,XETHG,2.18e-15,42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x700fa0b7aa110e5f4bdbbf41e00cf31e35a21791,xeth.finance,XETHG,2.18e-15,42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa9f21da5246bcf8048f1499ace7c0dfc7a0ba31e
25233,25233,11431426,2020-12-11,0xddb012390e89342a339ab4c4d49ec99ff9ce53b2,6879.498663,4.38e-06,4.38e-06,0.003232806,0.172413793,11,6879.498663,4.38e-06,0xac27423fe4394a7196020ef4e9fd0a6a73fa744c,DeTrade.Fund,DTF,6879.498663,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xac27423fe4394a7196020ef4e9fd0a6a73fa744c,DeTrade.Fund,DTF,6879.498663,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xdbbe7f36dff2074d0576c3b070161585c03871ec
25234,25234,11431417,2020-12-11,0xfa9eaaf0ac8ddd5e7087c02e9b8654f29e1d7658,1.98e-13,6e-18,1.2e-17,7.02e-15,0.0,48,1.98e-13,6e-18,0x4b53abacabd0530435f13caa63363318444f6f9b,AnRKey X,ANRX,1.98e-13,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4b53abacabd0530435f13caa63363318444f6f9b,AnRKey X,ANRX,1.98e-13,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4c10aa1f3461fdc3db4e3fe3178761ad14e2d42e
25235,25235,11431309,2020-12-11,0xa27d8bb448d5258698382e7bc9c89a6b2be65574,5.3e-17,2.24e-14,1.06e-16,1.51e-13,0.0,336,2.24e-14,5.3e-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xfce94fde7ac091c2f1db00d62f15eeb82b624389,NOAH`s DeFi ARK v.1 Governance Token,NOAH ARK,2.25e-14,439,0xfce94fde7ac091c2f1db00d62f15eeb82b624389,NOAH`s DeFi ARK v.1 Governance Token,NOAH ARK,2.25e-14,439,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x81cfe8efdb6c7b7218ddd5f6bda3aa4cd1554fd2
25236,25236,11431273,2020-12-11,0x201fc6658b6e323b3a3e396afb82398b6a2a1d0b,3.52e-14,2.9e-17,5.8e-17,3.23e-14,0.0,9,3.52e-14,2.9e-17,0xa1e2e9af7c39db7476d81f83027042fe580ce728,DEFIBase,DEFIB,3.52e-14,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa1e2e9af7c39db7476d81f83027042fe580ce728,DEFIBase,DEFIB,3.52e-14,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x98fb2510a0e58db9c3b1fc495f510312764ace9f
25237,25237,11431239,2020-12-11,0x556e618cedd447b35f2e8d9660a5385332716a1d,2.1e-13,5e-18,5e-18,2.69e-15,0.0,5,2.1e-13,5e-18,0x441f2fac0352dd56277f7564a9869644563510ed,HotChihuahua,HUA,2.1e-13,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x441f2fac0352dd56277f7564a9869644563510ed,HotChihuahua,HUA,2.1e-13,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x46e72be8598e08220121d931f49baad2ec3584f2
25238,25238,11431213,2020-12-11,0xd4d23c9980873f9530ed94d4a67b73056edfc8f7,1.61e-14,6.3e-17,1.26e-16,7.01e-14,0.0,9,1.61e-14,6.3e-17,0x50933bea91523af58d4f8d0c8542aafd2acc2d45,rbase.finance,RBASE,1.61e-14,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x50933bea91523af58d4f8d0c8542aafd2acc2d45,rbase.finance,RBASE,1.61e-14,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4721e06ed19480d3d49263f360cc069b8d786adc
25239,25239,11431098,2020-12-11,0xfc33f75d06bf597c2f3a80ade2e60a99f38b67cf,0.016892262,1e-08,0.016892262,69.41933406,0.0,84,1e-08,0.016892262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xe3c864307b5592404431649de541c259497e2bd1,The LoveChain,LOV,1e-08,84,0xe3c864307b5592404431649de541c259497e2bd1,The LoveChain,LOV,1e-08,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xea3dd3cc5f4af2b6add5a6bcf77bc05d1c1800a0
25240,25240,11431029,2020-12-11,0x6ff249432df165f209782995dc27c9c53bd11ee1,933.3567444,0.13695301,0.13695301,328.702218,10.63438784,3144,933.3567444,0.13695301,0x3863ea7577fc91bfbaeae6a6a3e403524afcf787,xETH-G,xETH-G,933.3567444,3144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x3863ea7577fc91bfbaeae6a6a3e403524afcf787,xETH-G,xETH-G,933.3567444,3144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x447eea0067a045ca363c7da86a1376e93f59bf8d
25241,25241,11431009,2020-12-11,0x537fbaeb8e19c4d4313862c12ab744c6290f6a01,0.318455557,501.2004903,0.318455557,1050.901131,11.86599535,8570,501.2004903,0.318455557,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc8ccc82aa66193f8ab957859198f086e0e29d02d,Oracle Network Protocol,ONP,501.2004903,8570,0xc8ccc82aa66193f8ab957859198f086e0e29d02d,Oracle Network Protocol,ONP,501.2004903,8570,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x33ca1cec8f2e369bc69704220d716bcbf15f42b2
25242,25242,11430857,2020-12-11,0x8d1f5c751ef2bf003e6bb51484c67c81498159cf,6.31e-14,1.6e-17,3.2e-17,1.87e-14,0.0,35,6.31e-14,1.6e-17,0x089a0378c9825d264572e0ed33c45b3a706f6672,Debase,DEBASE,6.31e-14,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x089a0378c9825d264572e0ed33c45b3a706f6672,Debase,DEBASE,6.31e-14,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x35f8490974bd34e84acc1890ae0eadf295b9b6a3
25243,25243,11430697,2020-12-11,0x89751f5258baf36b8a588169c041e0ac06f53175,2293719.652,29.03148818,58.06297636,241675.006,6712.080052,6800,2293719.652,29.03148818,0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,TE-FOOD/TustChain,TONE,2293719.652,6800,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,TE-FOOD/TustChain,TONE,2293719.652,6800,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc65b396021da49a76d3610afebd858185d0aa2ff
25244,25244,11430656,2020-12-11,0x92b36af6e11d1d60146f97796e3c147e9ee7b66f,52320093.3,0.019148959,0.019148959,14.23627907,1000.0,11,52320093.3,0.019148959,0xbaa9631a98e6d7cb116a0462bc5432122153d430,SUBTOKEN,SBX,52320093.3,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xbaa9631a98e6d7cb116a0462bc5432122153d430,SUBTOKEN,SBX,52320093.3,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x9f38c852aa0fc1aa2b7385b37777a2fbf645d224
25245,25245,11430523,2020-12-11,0x917ef2fee8e8b0b980aed8568e5f347bd6395f85,2e-18,7.52e-13,4e-18,2.26e-15,0.0,6,7.52e-13,2e-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xdbf0a84ac343acc0e80bda53ea481e9b3ce336f8,Terra Virtua,TVK,7.52e-13,6,0xdbf0a84ac343acc0e80bda53ea481e9b3ce336f8,Terra Virtua,TVK,7.52e-13,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xfc89e5dffb2277e3632d958fcb075755d20dca5f
25246,25246,11430040,2020-12-11,0xa8433ed931e06456981ddede6231f6d180344c6f,2.25e-13,5e-18,1e-17,5.44e-15,0.0,5,2.25e-13,5e-18,0x47aaa2b706dcdacbf6d6633ac38785e68f303481,inverse.finance,IFI,2.25e-13,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x47aaa2b706dcdacbf6d6633ac38785e68f303481,inverse.finance,IFI,2.25e-13,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1abfeca233e4815fecf778a946ce4c3c77595bfb
25247,25247,11429955,2020-12-11,0xb014715e4cdb6b11f7651562c7a5a3b5d7d2fdce,406.4809169,0.000628727,0.000628727,0.366178617,0.504833545,11,406.4809169,0.000628727,0x648e179ac3e881579b42933201392a403a53b836,t.me/burnweed1,Weedburn,406.4809169,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x648e179ac3e881579b42933201392a403a53b836,t.me/burnweed1,Weedburn,406.4809169,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x1a01f8a998672b011c42e5e6263e1115b63e207a
25248,25248,11429900,2020-12-11,0x3ac7c1d7987739a9a1e05549591f145532014876,0.02,0.02,0.02,10.8671687,0.02,1,0.02,0.02,0x343cd1fcfeeb64b23f1738a0e3c5f225d1b44f5a,Filecoin,FIL,0.02,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x343cd1fcfeeb64b23f1738a0e3c5f225d1b44f5a,Filecoin,FIL,0.02,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x4adbde2ecaef75adf6db1fd215b045b41519b4dd
25249,25249,11429713,2020-12-11,0x8ab47dec2a2e394ebd9c214a6d62e74c02cb8aa7,3.35e-14,3.1e-17,6.2e-17,3.76e-14,0.0,8,3.35e-14,3.1e-17,0x3fb3492e80e20050f173f8aeb9ce473190bc26ba,RACING PLAYER ONE,RPO,3.35e-14,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x3fb3492e80e20050f173f8aeb9ce473190bc26ba,RACING PLAYER ONE,RPO,3.35e-14,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x3af741cbd93a7afc768302dbbde3c123fea7c000
25250,25250,11429682,2020-12-11,0xe9ad8502e7a5f246b7991471c168ab9fd838d52f,1.93e-14,5.4e-11,1.93e-14,4.7e-11,0.0,132,5.4e-11,1.93e-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xc0748cf90e231b8f21f75b7ad69732f19c76b751,dotc.pro token,DOTC,5.4e-11,132,0xc0748cf90e231b8f21f75b7ad69732f19c76b751,dotc.pro token,DOTC,5.4e-11,132,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xca5ed12ad3f61087112b586e5eb8c766aec662cf
25251,25251,11429669,2020-12-11,0x37542b750022a42c8e0b9ad452fadb48a4ee534c,7e-18,1.53e-13,1.4e-17,7.61e-15,0.0,4,1.53e-13,7e-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xf011cf9a61de5793bd2fedf2abc6452feaaba4cb,UniBase Protocol,UNIB,1.53e-13,4,0xf011cf9a61de5793bd2fedf2abc6452feaaba4cb,UniBase Protocol,UNIB,1.53e-13,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x9af7f306662073b70a8a16485c23ffc8f7188dd2
25252,25252,11429636,2020-12-11,0x5b376003037e5930b2048ae4918c943e5dcfedca,1.3e-13,8e-18,1.6e-17,8.92e-15,0.0,62,1.3e-13,8e-18,0xa06c453730e6a838d6bbcbc34be53529c1819a12,BetFi,BFI,1.3e-13,62,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0xa06c453730e6a838d6bbcbc34be53529c1819a12,BetFi,BFI,1.3e-13,62,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,512183.3648,58523084,0x5ed4bf8f9c2dfa08f35dd113844b10c1657d4486
